Country,Store ID,Product Category,Product ID,Inflation Rate,GDP Growth Rate,Date of Sale,Price Sold,Units Sold,Year-Month
UK,6,Womens,14,2.26,2.1,2023-06-17,43.0,39,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-18,43.0,26,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-18,43.0,17,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-18,43.0,39,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-19,43.0,24,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-19,43.0,24,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-19,43.0,42,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-20,43.0,25,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-20,43.0,24,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-20,43.0,43,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-21,43.0,25,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-21,43.0,21,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-21,43.0,44,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-22,43.0,27,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-22,43.0,23,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-22,43.0,44,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-23,43.0,26,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-23,43.0,20,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-23,43.0,44,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-24,43.0,26,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-24,43.0,24,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-24,43.0,49,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-25,43.0,27,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-25,43.0,23,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-25,43.0,49,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-26,43.0,25,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-26,43.0,24,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-26,43.0,48,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-27,43.0,26,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-27,43.0,25,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-27,43.0,47,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-28,43.0,32,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-28,43.0,26,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-28,43.0,48,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-29,43.0,30,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-29,43.0,29,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-29,43.0,51,2023-06
UK,4,Womens,14,2.26,2.1,2023-06-30,43.0,33,2023-06
UK,5,Womens,14,2.26,2.1,2023-06-30,43.0,28,2023-06
UK,6,Womens,14,2.26,2.1,2023-06-30,43.0,55,2023-06
UK,4,Womens,14,3.8,1.21,2023-07-01,44.5,28,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-01,44.5,17,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-01,44.5,15,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-02,44.5,29,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-02,44.5,20,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-02,44.5,14,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-03,44.5,24,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-03,44.5,20,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-03,44.5,12,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-04,44.5,26,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-04,44.5,17,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-04,44.5,16,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-05,44.5,32,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-05,44.5,20,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-05,44.5,18,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-06,44.5,33,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-06,44.5,19,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-06,44.5,15,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-07,44.5,32,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-07,44.5,17,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-07,44.5,21,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-08,44.5,30,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-08,44.5,19,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-08,44.5,17,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-09,44.5,35,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-09,44.5,22,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-09,44.5,18,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-10,44.5,36,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-10,44.5,25,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-10,44.5,20,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-11,44.5,39,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-11,44.5,25,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-11,44.5,22,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-12,44.5,40,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-12,44.5,25,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-12,44.5,24,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-13,44.5,40,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-13,44.5,23,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-13,44.5,23,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-14,44.5,44,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-14,44.5,28,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-14,44.5,26,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-15,44.5,42,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-15,44.5,25,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-15,44.5,24,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-16,44.5,45,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-16,44.5,27,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-16,44.5,24,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-17,44.5,45,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-17,44.5,30,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-17,44.5,26,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-18,44.5,46,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-18,44.5,29,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-18,44.5,24,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-19,44.5,51,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-19,44.5,29,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-19,44.5,28,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-20,44.5,48,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-20,44.5,31,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-20,44.5,28,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-21,44.5,51,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-21,44.5,35,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-21,44.5,27,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-22,44.5,53,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-22,44.5,35,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-22,44.5,32,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-23,44.5,56,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-23,44.5,33,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-23,44.5,30,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-24,44.5,60,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-24,44.5,40,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-24,44.5,34,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-25,44.5,58,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-25,44.5,39,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-25,44.5,35,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-26,44.5,63,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-26,44.5,39,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-26,44.5,35,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-27,44.5,65,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-27,44.5,42,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-27,44.5,36,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-28,44.5,66,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-28,44.5,43,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-28,44.5,38,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-29,44.5,71,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-29,44.5,46,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-29,44.5,40,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-30,44.5,74,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-30,44.5,47,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-30,44.5,44,2023-07
UK,4,Womens,14,3.8,1.21,2023-07-31,44.5,78,2023-07
UK,5,Womens,14,3.8,1.21,2023-07-31,44.5,49,2023-07
UK,6,Womens,14,3.8,1.21,2023-07-31,44.5,44,2023-07
UK,4,Womens,14,10.93,3.97,2023-08-01,49.5,28,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-01,49.5,27,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-01,49.5,13,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-02,49.5,27,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-02,49.5,27,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-02,49.5,17,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-03,49.5,34,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-03,49.5,28,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-03,49.5,17,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-04,49.5,37,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-04,49.5,31,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-04,49.5,22,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-05,49.5,41,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-05,49.5,36,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-05,49.5,21,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-06,49.5,48,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-06,49.5,39,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-06,49.5,26,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-07,49.5,51,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-07,49.5,43,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-07,49.5,27,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-08,49.5,55,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-08,49.5,50,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-08,49.5,28,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-09,49.5,60,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-09,49.5,58,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-09,49.5,37,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-10,49.5,66,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-10,49.5,63,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-10,49.5,37,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-11,49.5,78,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-11,49.5,69,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-11,49.5,40,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-12,49.5,87,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-12,49.5,76,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-12,49.5,45,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-13,49.5,93,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-13,49.5,84,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-13,49.5,55,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-14,49.5,105,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-14,49.5,91,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-14,49.5,55,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-15,49.5,117,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-15,49.5,101,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-15,49.5,66,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-16,49.5,129,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-16,49.5,112,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-16,49.5,69,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-17,49.5,140,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-17,49.5,123,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-17,49.5,78,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-18,49.5,155,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-18,49.5,141,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-18,49.5,90,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-19,49.5,178,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-19,49.5,154,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-19,49.5,99,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-20,49.5,195,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-20,49.5,172,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-20,49.5,105,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-21,49.5,218,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-21,49.5,190,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-21,49.5,117,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-22,49.5,237,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-22,49.5,210,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-22,49.5,135,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-23,49.5,268,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-23,49.5,238,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-23,49.5,145,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-24,49.5,292,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-24,49.5,264,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-24,49.5,162,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-25,49.5,324,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-25,49.5,292,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-25,49.5,179,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-26,49.5,363,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-26,49.5,322,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-26,49.5,204,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-27,49.5,398,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-27,49.5,353,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-27,49.5,222,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-28,49.5,441,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-28,49.5,397,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-28,49.5,248,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-29,49.5,492,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-29,49.5,437,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-29,49.5,277,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-30,49.5,548,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-30,49.5,483,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-30,49.5,306,2023-08
UK,4,Womens,14,10.93,3.97,2023-08-31,49.5,605,2023-08
UK,5,Womens,14,10.93,3.97,2023-08-31,49.5,542,2023-08
UK,6,Womens,14,10.93,3.97,2023-08-31,49.5,336,2023-08
UK,4,Womens,14,8.81,-0.21,2023-09-01,54.0,25,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-01,54.0,28,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-01,54.0,23,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-02,54.0,25,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-02,54.0,30,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-02,54.0,27,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-03,54.0,29,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-03,54.0,30,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-03,54.0,29,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-04,54.0,35,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-04,54.0,36,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-04,54.0,31,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-05,54.0,35,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-05,54.0,39,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-05,54.0,30,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-06,54.0,35,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-06,54.0,45,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-06,54.0,36,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-07,54.0,39,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-07,54.0,46,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-07,54.0,34,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-08,54.0,42,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-08,54.0,51,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-08,54.0,39,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-09,54.0,46,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-09,54.0,55,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-09,54.0,45,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-10,54.0,52,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-10,54.0,59,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-10,54.0,48,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-11,54.0,56,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-11,54.0,65,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-11,54.0,52,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-12,54.0,64,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-12,54.0,68,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-12,54.0,57,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-13,54.0,72,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-13,54.0,79,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-13,54.0,63,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-14,54.0,72,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-14,54.0,84,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-14,54.0,69,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-15,54.0,80,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-15,54.0,92,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-15,54.0,73,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-16,54.0,86,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-16,54.0,101,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-16,54.0,76,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-17,54.0,97,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-17,54.0,110,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-17,54.0,86,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-18,54.0,105,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-18,54.0,119,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-18,54.0,94,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-19,54.0,112,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-19,54.0,125,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-19,54.0,104,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-20,54.0,127,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-20,54.0,138,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-20,54.0,108,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-21,54.0,134,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-21,54.0,155,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-21,54.0,120,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-22,54.0,148,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-22,54.0,168,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-22,54.0,133,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-23,54.0,160,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-23,54.0,176,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-23,54.0,144,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-24,54.0,173,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-24,54.0,194,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-24,54.0,153,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-25,54.0,191,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-25,54.0,210,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-25,54.0,165,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-26,54.0,206,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-26,54.0,232,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-26,54.0,184,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-27,54.0,226,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-27,54.0,254,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-27,54.0,199,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-28,54.0,246,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-28,54.0,276,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-28,54.0,215,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-29,54.0,263,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-29,54.0,300,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-29,54.0,236,2023-09
UK,4,Womens,14,8.81,-0.21,2023-09-30,54.0,287,2023-09
UK,5,Womens,14,8.81,-0.21,2023-09-30,54.0,325,2023-09
UK,6,Womens,14,8.81,-0.21,2023-09-30,54.0,254,2023-09
UK,4,Womens,14,5.69,2.82,2023-10-01,57.0,25,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-01,57.0,29,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-01,57.0,20,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-02,57.0,29,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-02,57.0,27,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-02,57.0,16,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-03,57.0,34,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-03,57.0,29,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-03,57.0,20,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-04,57.0,33,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-04,57.0,34,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-04,57.0,20,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-05,57.0,36,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-05,57.0,38,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-05,57.0,21,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-06,57.0,38,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-06,57.0,36,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-06,57.0,23,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-07,57.0,40,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-07,57.0,39,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-07,57.0,27,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-08,57.0,38,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-08,57.0,44,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-08,57.0,26,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-09,57.0,46,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-09,57.0,41,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-09,57.0,25,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-10,57.0,47,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-10,57.0,45,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-10,57.0,28,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-11,57.0,47,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-11,57.0,49,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-11,57.0,33,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-12,57.0,50,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-12,57.0,49,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-12,57.0,28,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-13,57.0,56,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-13,57.0,53,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-13,57.0,31,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-14,57.0,57,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-14,57.0,57,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-14,57.0,35,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-15,57.0,60,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-15,57.0,58,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-15,57.0,38,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-16,57.0,62,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-16,57.0,67,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-16,57.0,36,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-17,57.0,66,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-17,57.0,68,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-17,57.0,40,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-18,57.0,75,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-18,57.0,73,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-18,57.0,46,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-19,57.0,78,2023-10
UK,5,Womens,14,5.69,2.82,2023-10-19,57.0,73,2023-10
UK,6,Womens,14,5.69,2.82,2023-10-19,57.0,45,2023-10
UK,4,Womens,14,5.69,2.82,2023-10-20,57.0,79,2023-10
